datetime,city,state,country,shape,duration (seconds),latitude,longitude
7/16/2010 19:30,paola,ks,us,cigar,2400,38.5722222,-94.8788889
7/16/2010 20:00,duluth,mn,us,disk,60,46.7833333,-92.1063889
7/16/2010 20:53,omaha,ne,us,circle,5,41.2586111,-95.9375
7/16/2010 21:30,middletown,ct,us,light,60,41.5622222,-72.6511111
7/16/2010 21:40,west chester,oh,us,light,300,39.0875000,-81.9227778
7/16/2010 21:50,springboro,oh,us,light,480,39.5522222,-84.2333333
7/16/2010 22:00,columbus,in,us,disk,20,39.2013889,-85.9213889
7/16/2010 22:12,carter lake,ia,us,sphere,300,41.2905556,-95.9177778
7/16/2010 22:42,malibu,ca,us,changing,180,34.0050000,-118.8091667
7/16/2010 22:42,south hill,wa,us,disk,120,47.1413889,-122.2688889
7/16/2010 23:30,prior lake,mn,us,fireball,240,44.7133333,-93.4225
7/16/2010 23:35,san pedro,ca,us,other,25,33.7358333,-118.2913889
7/16/2011 00:00,three forks,mt,us,fireball,180,45.8925000,-111.5513889
7/16/2011 02:00,shabbona,il,us,diamond,600,41.7680556,-88.8769444
7/16/2011 02:15,sarasota,fl,us,diamond,300,27.3361111,-82.5308333
7/16/2011 02:46,orlando,fl,us,sphere,180,28.5380556,-81.3794444
7/16/2011 21:00,mokena,il,us,fireball,1200,41.5261111,-87.8891667
7/16/2011 21:20,clinton,il,us,sphere,180,40.1536111,-88.9644444
7/16/2011 21:30,penfield,ny,us,circle,900,43.1302778,-77.4758333
7/16/2011 21:45,onset,ma,us,fireball,1200,41.7416667,-70.6583333
7/16/2011 21:45,salem,wi,us,other,720,42.5547222,-88.1108333
7/16/2011 22:00,brunswick,oh,us,fireball,600,41.2380556,-81.8419444
7/16/2011 22:00,manzanita,or,us,fireball,300,45.7186111,-123.9338889
7/16/2011 22:00,monroeville,pa,us,light,60,40.4211111,-79.7883333
7/16/2011 22:30,apple valley,ca,us,circle,15,34.5008333,-117.185
7/16/2011 22:30,south euclid,oh,us,sphere,420,41.5230556,-81.5186111
7/16/2011 22:35,conover,nc,us,circle,180,35.7063889,-81.2188889
7/16/2011 23:30,oak harbor,wa,us,light,120,48.2933333,-122.6419444
7/16/2011 23:52,erie,pa,us,cigar,15,42.1291667,-80.0852778
7/16/2012 00:00,sanford,me,us,triangle,300,43.4391667,-70.7747222
7/16/2012 01:30,aguanga,ca,us,other,15,33.4427778,-116.8641667
7/16/2012 07:30,clearwater,fl,us,disk,120,27.9655556,-82.8002778
7/16/2012 21:43,breckenridge,co,us,light,10,39.4816667,-106.0377778
7/16/2012 23:40,mt. pleasant,ia,us,fireball,180,40.9636111,-91.5577778
7/16/2013 10:30,monroe,mi,us,teardrop,2,41.9163889,-83.3977778
7/16/2013 11:00,shasta lake,ca,us,light,900,40.6805556,-122.3697222
7/16/2013 16:16,hot springs,ar,us,diamond,1,34.5036111,-93.055
7/16/2013 19:40,sparks,nv,us,unknown,180,39.5350000,-119.7516667
7/16/2013 21:30,austintown,oh,us,circle,45,41.1016667,-80.7647222
7/16/2013 22:00,booneville,ar,us,circle,2,35.1400000,-93.9213889
7/16/2013 22:00,lena,il,us,circle,120,42.3794444,-89.8222222
7/16/2013 22:00,prior lake,mn,us,sphere,600,44.7133333,-93.4225
7/16/2013 22:05,slate hill,ny,us,flash,120,41.3908333,-74.4769444
7/16/2013 22:45,landisville,pa,us,fireball,1200,40.0952778,-76.4102778
7/16/2013 22:45,state college,pa,us,fireball,600,40.7933333,-77.8602778
7/16/2013 23:00,baldwin park,ca,us,changing,300,34.0852778,-117.96
7/17/1953 22:00,dublin,in,us,cone,1800,39.8122222,-85.2088889
7/17/1963 09:00,boston,ma,us,triangle,1800,42.3583333,-71.0602778
7/17/1966 11:00,waukegan,il,us,circle,180,42.3636111,-87.8447222
7/17/1971 21:00,wauwatosa,wi,us,disk,600,43.0494444,-88.0075
7/17/1973 21:00,asheville,nc,us,disk,240,35.6008333,-82.5541667
7/17/1976 01:00,hampton,nh,us,unknown,16200,42.9375000,-70.8394444
7/17/1976 21:00,iowa city,ia,us,cigar,4200,41.6611111,-91.53
7/17/1977 15:00,fairview,nj,us,circle,30,40.8125000,-73.9994444
7/17/1980 22:10,north platte,ne,us,formation,8,41.1238889,-100.765
7/17/1989 22:00,marion,in,us,disk,14400,40.5583333,-85.6591667
7/17/1994 02:00,big bear lake,ca,us,triangle,4,34.2438889,-116.9105556
7/17/1994 22:30,gales ferry,ct,us,triangle,300,41.4297222,-72.0825
7/17/1995 01:30,holland county,ar,us,changing,2700,35.1713889,-92.2736111
7/17/1997 23:00,belfield,nd,us,light,900,46.8852778,-103.1991667
7/17/1998 16:00,cleveland,oh,us,other,30,41.4994444,-81.6955556
7/17/1998 22:51,portland,or,us,light,1,45.5236111,-122.675
7/17/1999 22:00,sewell,nj,us,triangle,120,39.7663889,-75.1447222
7/17/1999 22:00,sewell,nj,us,triangle,15,39.7663889,-75.1447222
7/17/1999 22:30,hatton,wa,us,sphere,30,46.7761111,-118.8252778
7/17/1999 23:00,sandusky,oh,us,sphere,1800,41.4488889,-82.7080556
7/17/2000 20:50,silverdale,wa,us,fireball,1275,47.6447222,-122.6936111
7/17/2000 22:30,lake city,ca,us,light,60,41.6427778,-120.2158333
7/17/2000 22:40,cedar rapids,ia,us,triangle,60,42.0083333,-91.6438889
7/17/2000 23:52,woodinville,wa,us,disk,5,47.7544444,-122.1622222
7/17/2001 03:00,aurora,co,us,fireball,600,39.7294444,-104.8313889
7/17/2001 20:30,columbus,oh,us,light,5,39.9611111,-82.9988889
7/17/2001 20:36,hollywood,fl,us,fireball,2,26.0108333,-80.1497222
7/17/2001 21:30,jensen beach,fl,us,egg,6,27.2541667,-80.23
7/17/2001 21:31,fort pierce,fl,us,fireball,5,27.4463889,-80.3258333
7/17/2001 21:45,huntington beach,ca,us,diamond,10800,33.6602778,-117.9983333
7/17/2002 02:30,jacksonville,al,us,circle,15,33.8136111,-85.7613889
7/17/2002 02:33,mobile,al,us,changing,0,30.6941667,-88.0430556
7/17/2002 02:50,barton city,mi,us,fireball,180,44.6841667,-83.6055556
7/17/2002 04:45,cleveland,tx,us,flash,360,30.3411111,-95.0852778
7/17/2002 16:30,fremont,oh,us,circle,180,41.3502778,-83.1219444
7/17/2002 17:00,addison,tx,us,other,60,32.9616667,-96.8288889
7/17/2002 21:33,jacksonville,nc,us,flash,180,34.7538889,-77.4305556
7/17/2002 22:30,harbor beach,mi,us,light,300,43.8447222,-82.6513889
7/17/2002 22:55,duluth,ga,us,triangle,360,34.0027778,-84.1447222
7/17/2003 00:30,des moines,wa,us,light,180,47.4019444,-122.3230556
7/17/2003 00:30,dousman,wi,us,disk,2700,43.0141667,-88.4725
7/17/2003 02:00,sandpoint,id,us,other,18000,48.2766667,-116.5522222
7/17/2003 02:00,scottsbluff,ne,us,other,1800,41.8666667,-103.6666667
7/17/2003 02:00,whittier,ca,us,unknown,0,33.9791667,-118.0319444
7/17/2003 03:00,columbia,pa,us,disk,2400,40.0336111,-76.5047222
7/17/2003 05:30,kirkland,wa,us,other,3,47.6816667,-122.2075
7/17/2003 05:45,winter springs,fl,us,light,900,28.6986111,-81.3083333
7/17/2003 15:15,portland,or,us,sphere,4500,45.5236111,-122.675
7/17/2003 17:15,leola,pa,us,disk,45,40.0877778,-76.1852778
7/17/2003 20:00,san antonio,tx,us,sphere,600,29.4238889,-98.4933333
7/17/2003 21:00,londonderry,nh,us,unknown,120,42.8650000,-71.3744444
7/17/2003 21:19,new york city,ny,us,formation,120,40.7141667,-74.0063889
7/17/2003 23:00,cambridge springs,pa,us,other,5,41.8036111,-80.0566667
7/17/2003 23:30,jackson,wy,us,light,1800,43.4800000,-110.7616667
7/17/2004 02:00,mesa,az,us,sphere,7200,33.4222222,-111.8219444
7/17/2004 03:00,lewisburg,oh,us,triangle,420,39.8461111,-84.5397222
7/17/2004 04:00,galt,ca,us,sphere,7200,38.2547222,-121.2988889
7/17/2004 04:30,phoenix,az,us,changing,0,33.4483333,-112.0733333
7/17/2004 12:10,san jose,ca,us,unknown,180,37.3394444,-121.8938889
7/17/2004 20:00,monticello,ut,us,sphere,120,37.8713889,-109.3422222
7/17/2004 21:00,lancaster,ca,us,triangle,2700,34.6980556,-118.1358333
7/17/2004 21:00,paragon,in,us,rectangle,15,39.3950000,-86.5625
7/17/2004 22:30,modesto,ca,us,fireball,3600,37.6391667,-120.9958333
7/17/2004 22:45,portsmouth,oh,us,circle,3600,38.7316667,-82.9977778
7/17/2005 00:41,lakewood,ca,us,fireball,180,33.8536111,-118.1330556
7/17/2005 03:00,st. helens,or,us,unknown,3600,45.8641667,-122.8052778
7/17/2005 05:03,redding,ca,us,other,2700,40.5866667,-122.3905556
7/17/2005 10:00,issaquah,wa,us,circle,30,47.5302778,-122.0313889
7/17/2005 17:00,riverside,ca,us,sphere,180,33.9533333,-117.3952778
7/17/2005 21:00,hawi,hi,us,changing,3600,20.2413889,-155.8327778
7/17/2005 21:40,owasso,ok,us,unknown,7200,36.2694444,-95.8544444
7/17/2005 23:00,loveland,co,us,light,120,40.3977778,-105.0744444
7/17/2005 23:47,barstow,ca,us,light,30,34.8986111,-117.0219444
7/17/2006 00:00,kingston,ny,us,light,0.5,41.9269444,-73.9977778
7/17/2006 03:00,gig harbor,wa,us,triangle,1800,47.3294444,-122.5788889
7/17/2006 05:30,pasadena,md,us,light,2400,39.1072222,-76.5713889
7/17/2006 07:15,st. louis,mo,us,rectangle,600,38.6272222,-90.1977778
7/17/2006 09:40,canton,ga,us,light,10,34.2366667,-84.4908333
7/17/2006 13:00,doraville,ga,us,egg,3600,33.8980556,-84.2833333
7/17/2006 20:45,kent,wa,us,teardrop,240,47.3811111,-122.2336111
7/17/2006 21:04,las vegas,nv,us,sphere,3,36.1750000,-115.1363889
7/17/2006 21:30,newport,ri,us,light,420,41.4900000,-71.3133333
7/17/2006 21:30,sevierville,tn,us,unknown,45,35.8680556,-83.5619444
7/17/2006 22:30,leakey,tx,us,light,60,29.7286111,-99.7611111
7/17/2006 23:00,lebanon,il,us,triangle,240,38.6038889,-89.8072222
7/17/2007 00:13,macon,ga,us,flash,60,32.8405556,-83.6325
7/17/2007 01:45,fort irwin,ca,us,triangle,240,35.2627778,-116.6838889
7/17/2007 12:00,china lake,ca,us,disk,600,35.6508333,-117.6608333
7/17/2007 12:45,deerfield,il,us,teardrop,600,42.1711111,-87.8444444
7/17/2007 18:54,gloucester,ma,us,other,300,42.6158333,-70.6625
7/17/2007 19:00,laguna hills,ca,us,rectangle,300,33.6125000,-117.7119444
7/17/2007 19:30,west jordan,ut,us,sphere,30,40.5000000,-111.95
7/17/2007 20:15,forest hills,pa,us,disk,4,40.4197222,-79.8502778
7/17/2008 00:45,caddo mills,tx,us,unknown,3,33.0655556,-96.2275
7/17/2008 02:00,jacksonville,fl,us,light,5,30.3319444,-81.6558333
7/17/2008 02:15,port washington,wi,us,disk,7200,43.3872222,-87.8755556
7/17/2008 03:30,caseville,mi,us,light,420,43.9411111,-83.2713889
7/17/2008 19:30,trenton,mi,us,changing,300,42.1394444,-83.1783333
7/17/2008 22:00,st. louis,mo,us,sphere,120,38.6272222,-90.1977778
7/17/2008 22:40,colfax,wi,us,light,30,44.9975000,-91.7269444
7/17/2008 23:00,macon,ga,us,unknown,120,32.8405556,-83.6325
7/17/2008 23:15,urbandale,ia,us,unknown,30,41.6266667,-93.7119444
7/17/2009 00:00,santa fe,nm,us,light,120,35.6869444,-105.9372222
7/17/2009 10:00,waterloo,ia,us,fireball,420,42.4927778,-92.3427778
7/17/2009 15:00,kennewick,wa,us,oval,300,46.2113889,-119.1361111
7/17/2009 21:00,weslaco,tx,us,light,120,26.1591667,-97.9905556
7/17/2009 21:30,rancho santa margarita,ca,us,circle,900,33.6408333,-117.6022222
7/17/2009 21:55,middletown,oh,us,changing,900,39.5150000,-84.3983333
7/17/2009 22:45,san clemente,ca,us,other,1800,33.4269444,-117.6111111
7/17/2009 23:00,woodville,ms,us,circle,480,31.1044444,-91.2994444
7/17/2010 00:12,three rivers,ca,us,light,16200,36.4388889,-118.9036111
7/17/2010 02:00,macon,ga,us,light,16200,32.8405556,-83.6325
7/17/2010 03:30,columbia falls,mt,us,light,600,48.3725000,-114.1805556
7/17/2010 11:20,seattle,wa,us,fireball,900,47.6063889,-122.3308333
7/17/2010 19:30,chicago,il,us,unknown,1800,41.8500000,-87.65
7/17/2010 21:38,tonawanda,ny,us,circle,600,43.0202778,-78.8805556
7/17/2010 22:00,dayton,oh,us,other,120,39.7588889,-84.1916667
7/17/2010 22:00,lehi,ut,us,light,600,40.3916667,-111.85
7/17/2010 22:00,naperville,il,us,light,300,41.7858333,-88.1472222
7/17/2010 22:00,rochester,mi,us,fireball,2700,42.6805556,-83.1338889
7/17/2010 22:20,blue springs,mo,us,fireball,600,39.0169444,-94.2813889
7/17/2010 23:00,boone,ia,us,disk,1800,42.0597222,-93.88
7/17/2010 23:00,dearborn,mi,us,light,300,42.3222222,-83.1763889
7/17/2010 23:00,seattle,wa,us,unknown,180,47.6063889,-122.3308333
7/17/2010 23:15,seattle,wa,us,fireball,600,47.6063889,-122.3308333
7/17/2010 23:15,seattle,wa,us,formation,600,47.6063889,-122.3308333
7/17/2010 23:15,seattle,wa,us,sphere,600,47.6063889,-122.3308333
7/17/2010 23:30,brookhaven,ny,us,light,120,40.7791667,-72.9158333
7/17/2010 23:37,seattle,wa,us,sphere,600,47.6063889,-122.3308333
7/17/2010 23:45,st. cloud,fl,us,fireball,120,28.2486111,-81.2813889
7/17/2011 00:30,hartland,mi,us,sphere,600,42.6566667,-83.7530556
7/17/2011 02:30,palomar mountain,ca,us,cylinder,1200,33.3227778,-116.8777778
7/17/2011 04:06,averill park,ny,us,fireball,2,42.6338889,-73.5541667
7/17/2011 13:00,lewiston,id,us,triangle,1200,46.4166667,-117.0166667
7/17/2011 15:45,ashburn,va,us,cigar,7,39.0436111,-77.4877778
7/17/2011 21:30,charlevoix,mi,us,circle,360,45.3180556,-85.2583333
7/17/2011 22:00,emerald isle,nc,us,fireball,120,34.6777778,-76.9511111
7/17/2011 22:00,winston-salem,nc,us,disk,30,36.0997222,-80.2444444
7/17/2011 23:00,ormond beach,fl,us,triangle,240,29.2855556,-81.0561111
7/17/2011 24:00,indio,ca,us,other,420,33.7205556,-116.2147222
7/17/2012 00:00,belmont,ny,us,sphere,20,42.2230556,-78.0347222
7/17/2012 00:20,salem,or,us,sphere,1800,44.9430556,-123.0338889
7/17/2012 01:10,sewell,nj,us,triangle,120,39.7663889,-75.1447222
7/17/2012 01:25,north dayton,oh,us,other,1200,40.3305556,-84.7755556
7/17/2012 01:45,rio rancho,nm,us,light,15,35.2333333,-106.6638889
7/17/2012 02:20,georgetown,ky,us,other,300,38.2097222,-84.5588889
7/17/2012 04:14,hollansburg,oh,us,fireball,120,39.9969444,-84.7922222
7/17/2012 05:11,stockton,ca,us,light,0.0,37.9577778,-121.2897222
7/17/2012 06:30,houston,tx,us,light,600,29.7630556,-95.3630556
7/17/2012 18:00,traverse city,mi,us,cigar,35,44.7630556,-85.6205556
7/17/2012 21:00,new richmond,wi,us,sphere,600,45.1230556,-92.5363889
7/17/2012 21:30,east lansing,mi,us,unknown,30,42.7369444,-84.4838889
7/17/2012 21:30,surfside beach,sc,us,circle,3600,33.6058333,-78.9733333
7/17/2012 21:36,dade city,fl,us,sphere,300,28.3644444,-82.1961111
7/17/2012 21:50,johnstown,pa,us,triangle,120,40.3266667,-78.9222222
7/17/2012 22:00,phoenix,az,us,light,360,33.4483333,-112.0733333
7/17/2012 22:30,morgantown,wv,us,light,600,39.6294444,-79.9561111
7/17/2012 22:50,las vegas,nv,us,circle,600,36.1750000,-115.1363889
7/17/2012 24:00,myrtle beach,sc,us,fireball,180,33.6888889,-78.8869444
7/17/2013 01:30,south gate,ca,us,circle,60,33.9547222,-118.2111111
7/17/2013 01:53,roan mountain,tn,us,oval,1020,36.1961111,-82.0705556
7/17/2013 01:53,roan mountain,tn,us,oval,1020,36.1961111,-82.0705556
7/17/2013 03:00,massillon,oh,us,light,10,40.7966667,-81.5216667
7/17/2013 04:00,boise,id,us,changing,1680,43.6136111,-116.2025
7/17/2013 04:05,westminster,co,us,circle,240,39.8366667,-105.0366667
7/17/2013 09:15,somers,ct,us,other,60,41.9852778,-72.4466667
7/17/2013 12:00,dallas,tx,us,other,20,32.7833333,-96.8
7/17/2013 17:30,ridgeway,sc,us,light,2,34.3075000,-80.9605556
7/17/2013 21:00,lane,ok,us,fireball,45,34.2986111,-95.9877778
7/17/2013 21:00,snohomish,wa,us,diamond,3600,47.9130556,-122.0969444
7/17/2013 21:14,selma,ca,us,light,60,36.5708333,-119.6111111
7/17/2013 21:52,clayton,ok,us,disk,600,34.5894444,-95.3525
7/17/2013 22:23,myrtle beach,sc,us,triangle,30,33.6888889,-78.8869444
7/17/2013 22:30,mcalester,ok,us,disk,1800,34.9333333,-95.7694444
7/17/2013 22:30,north myrtle beach,sc,us,triangle,30,33.8158333,-78.6802778
7/17/2013 22:30,wichita,ks,us,triangle,45,37.6922222,-97.3372222
7/17/2013 22:35,wichita,ks,us,triangle,5,37.6922222,-97.3372222
7/17/2013 22:40,waldport,or,us,light,300,44.4269444,-124.0675
7/17/2013 22:45,rapid city,sd,us,light,20,44.0805556,-103.2305556
7/17/2013 22:47,myrtle beach,sc,us,circle,600,33.6888889,-78.8869444
7/17/2013 23:00,saint ignatius,mt,us,fireball,30,47.3200000,-114.0930556
7/17/2013 23:30,canfield,oh,us,formation,900,41.0250000,-80.7611111
7/18/1970 23:00,custer,mt,us,light,1200,46.1291667,-107.5544444
7/18/1974 20:00,bremerton,wa,us,delta,300,47.5675000,-122.6313889
7/18/1975 19:00,dumas,tx,us,oval,600,35.8655556,-101.9727778
7/18/1978 01:00,hammond,in,us,other,30,41.5833333,-87.5
7/18/1979 21:00,niagara falls,ny,us,light,7200,43.0944444,-79.0569444
7/18/1981 22:00,mayfield,ny,us,cigar,30,43.1044444,-74.2652778
7/18/1984 01:30,knightstown,in,us,triangle,600,39.7955556,-85.5263889
7/18/1987 21:30,rome,ga,us,sphere,600,34.2569444,-85.1647222
7/18/1990 06:10,stockton,ca,us,cigar,0,37.9577778,-121.2897222
7/18/1990 22:00,ames,ia,us,disk,600,42.0347222,-93.6197222
7/18/1991 17:00,las vegas,nv,us,other,7200,36.1750000,-115.1363889
7/18/1992 05:00,duarte,ca,us,disk,1800,34.1394444,-117.9763889
7/18/1993 06:30,liberal,ks,us,other,900,37.0430556,-100.9205556
7/18/1996 09:58,winchester,va,us,cone,300,39.1855556,-78.1636111
7/18/1997 02:00,salem,nh,us,unknown,1800,42.7883333,-71.2013889
7/18/1998 02:15,chandler,az,us,light,1440,33.3061111,-111.8405556
7/18/1998 10:07,longmont,co,us,triangle,300,40.1672222,-105.1013889
7/18/1999 01:00,malta,ny,us,light,2,42.9711111,-73.7930556
7/18/1999 02:00,jacksonville,fl,us,flash,1200,30.3319444,-81.6558333
7/18/1999 04:10,escondido,ca,us,fireball,300,33.1191667,-117.0855556
7/18/1999 04:15,east springfield,pa,us,circle,20,41.9650000,-80.4075
7/18/1999 05:04,san antonio,tx,us,unknown,240,29.4238889,-98.4933333
7/18/1999 11:45,chino hills,ca,us,flash,0,33.8936111,-117.7263889
7/18/1999 16:00,york,pa,us,disk,60,39.9625000,-76.7280556
7/18/1999 21:30,porterville,ca,us,light,120,36.0652778,-119.0158333
7/18/1999 22:00,claremont,ca,us,triangle,8,34.0966667,-117.7188889
7/18/1999 22:30,houston,tx,us,circle,1,29.7630556,-95.3630556
7/18/1999 22:30,pound ridge,ny,us,sphere,300,41.2086111,-73.5752778
7/18/1999 22:30,robbins,tx,us,circle,1200,31.2552778,-96.1225
7/18/2000 09:20,elk city,ok,us,cigar,2,35.4119444,-99.4038889
7/18/2000 09:20,elk city,ok,us,disk,2,35.4119444,-99.4038889
7/18/2000 11:35,huntsville,al,us,circle,240,34.7302778,-86.5861111
7/18/2000 18:30,marysville,ca,us,disk,300,39.1458333,-121.5902778
7/18/2000 23:10,twin falls,id,us,sphere,70,42.5630556,-114.46
7/18/2001 16:30,houston,tx,us,oval,120,29.7630556,-95.3630556
7/18/2001 21:00,roswell,nm,us,chevron,120,33.3941667,-104.5225
7/18/2001 22:30,oklahoma city,ok,us,cigar,30,35.4675000,-97.5161111
7/18/2001 23:15,leakey,tx,us,light,900,29.7286111,-99.7611111
7/18/2002 21:30,hoover,al,us,light,300,33.4052778,-86.8113889
7/18/2002 21:30,mill valley,ca,us,light,30,37.9061111,-122.5438889
7/18/2003 02:00,dupont,wa,us,triangle,1800,47.0969444,-122.63
7/18/2003 21:00,brightwaters,ny,us,disk,2,40.7208333,-73.2677778
7/18/2003 22:00,albuquerque,nm,us,triangle,20,35.0844444,-106.6505556
7/18/2003 22:00,twin falls,id,us,sphere,1800,42.5630556,-114.46
7/18/2003 22:40,vancouver,wa,us,rectangle,20,45.6388889,-122.6602778
7/18/2004 00:15,loganville,ga,us,flash,2,33.8388889,-83.9008333
7/18/2004 02:47,lincoln,nh,us,disk,780,44.0455556,-71.6705556
7/18/2004 03:00,apache junction,az,us,light,780,33.4150000,-111.5488889
7/18/2004 13:00,titusville,pa,us,sphere,1800,41.6269444,-79.6738889
7/18/2004 15:00,kirkland,wa,us,sphere,600,47.6816667,-122.2075
7/18/2005 00:30,erie,mi,us,light,10,41.7941667,-83.4963889
7/18/2005 02:30,port orchard,wa,us,circle,1800,47.5405556,-122.635
7/18/2005 06:30,lakewood,wa,us,sphere,180,47.1719444,-122.5172222
7/18/2005 10:47,eau claire,wi,us,unknown,300,44.8113889,-91.4983333
7/18/2005 11:30,hickory hills,il,us,circle,60,41.7255556,-87.825
7/18/2005 12:20,seattle,wa,us,flash,5,47.6063889,-122.3308333
7/18/2005 17:30,sacramento,ca,us,changing,3600,38.5816667,-121.4933333
7/18/2005 18:30,sacramento,ca,us,changing,1170,38.5816667,-121.4933333
7/18/2005 19:15,jacksonville,fl,us,light,420,30.3319444,-81.6558333
7/18/2005 21:00,kokomo,in,us,light,45,40.4863889,-86.1336111
7/18/2005 21:30,concord,ca,us,triangle,300,37.9780556,-122.03
7/18/2005 22:00,concord,ca,us,triangle,300,37.9780556,-122.03
7/18/2005 22:00,salem,or,us,flash,7,44.9430556,-123.0338889
7/18/2006 00:15,navarre,fl,us,unknown,0,30.4013889,-86.8636111
7/18/2006 01:15,navarre,fl,us,light,0,30.4013889,-86.8636111
7/18/2006 02:30,big sandy,wy,us,light,1200,42.6333333,-109.465
7/18/2006 21:00,east meadow,ny,us,other,0,40.7138889,-73.5594444
7/18/2006 22:08,dexterville,wi,us,triangle,8,44.3763889,-90.1105556
7/18/2006 23:20,boise,id,us,disk,15,43.6136111,-116.2025
7/18/2006 23:25,boise,id,us,circle,15,43.6136111,-116.2025
7/18/2007 12:45,el paso,tx,us,other,60,31.7586111,-106.4863889
7/18/2007 17:30,gloucester,ma,us,other,300,42.6158333,-70.6625
7/18/2007 21:00,phoenix,az,us,unknown,120,33.4483333,-112.0733333
7/18/2007 22:48,kirkland,wa,us,light,30,47.6816667,-122.2075
7/18/2007 23:00,columbia,mo,us,triangle,60,38.9516667,-92.3338889
7/18/2008 01:07,state college,pa,us,light,1200,40.7933333,-77.8602778
7/18/2008 03:15,albuquerque,nm,us,light,900,35.0844444,-106.6505556
7/18/2008 10:35,oxford,nc,us,light,300,36.3105556,-78.5911111
7/18/2008 19:00,houston,tx,us,other,900,29.7630556,-95.3630556
7/18/2008 20:00,federalsburg,md,us,disk,120,38.6941667,-75.7725
7/18/2008 20:00,hemet,ca,us,oval,60,33.7475000,-116.9711111
7/18/2008 21:45,gainesville,va,us,light,180,38.7955556,-77.6141667
7/18/2008 21:45,salem,mo,us,disk,10,37.6455556,-91.5358333
7/18/2008 21:50,hancock,md,us,light,120,39.6988889,-78.18
7/18/2008 21:50,johnstown,pa,us,light,600,40.3266667,-78.9222222
7/18/2008 21:50,waterloo,ia,us,fireball,10,42.4927778,-92.3427778
7/18/2008 22:10,evans,wa,us,light,90,48.7136111,-118.0241667
7/18/2008 22:20,duluth,mn,us,light,300,46.7833333,-92.1063889
7/18/2008 22:30,cape may,nj,us,sphere,720,38.9350000,-74.9063889
7/18/2008 23:00,st. charles,mo,us,triangle,60,38.7838889,-90.4811111
7/18/2009 00:04,los angeles,ca,us,oval,7200,34.0522222,-118.2427778
7/18/2009 01:00,seattle,wa,us,disk,15,47.6063889,-122.3308333
7/18/2009 02:00,brinnon,wa,us,circle,1200,47.6794444,-122.8969444
7/18/2009 03:00,los altos,ca,us,disk,180,37.3852778,-122.1130556
7/18/2009 04:50,houston,tx,us,light,2100,29.7630556,-95.3630556
7/18/2009 05:19,boynton beach,fl,us,light,120,26.5250000,-80.0666667
7/18/2009 07:00,port orford,or,us,triangle,300,42.7458333,-124.4961111
7/18/2009 15:00,snohomish,wa,us,sphere,300,47.9130556,-122.0969444
7/18/2009 19:00,mason,oh,us,formation,300,39.3600000,-84.31
7/18/2009 19:45,honolulu,hi,us,other,600,21.3069444,-157.8583333
7/18/2009 20:00,yakima,wa,us,triangle,300,46.6022222,-120.5047222
7/18/2009 20:30,bluetown,tx,us,formation,1800,26.0738889,-97.8227778
7/18/2009 20:55,nashville,tn,us,sphere,900,36.1658333,-86.7844444
7/18/2009 21:00,franklin,oh,us,changing,600,39.5588889,-84.3041667
7/18/2009 21:15,albany,or,us,changing,300,44.6366667,-123.1047222
7/18/2009 21:40,lebanon,oh,us,light,120,39.4352778,-84.2030556
7/18/2009 21:45,middletown,oh,us,light,120,39.5150000,-84.3983333
7/18/2009 22:00,philadelphia,pa,us,chevron,30,39.9522222,-75.1641667
7/18/2009 22:00,pound ridge,ny,us,other,10,41.2086111,-73.5752778
7/18/2009 22:00,santa cruz,ca,us,light,900,36.9741667,-122.0297222
7/18/2009 22:47,escondido,ca,us,flash,1020,33.1191667,-117.0855556
7/18/2009 22:50,vancouver,wa,us,circle,240,45.6388889,-122.6602778
7/18/2009 22:55,happy valley,or,us,unknown,300,45.4469444,-122.5291667
7/18/2009 23:00,longview,tx,us,circle,300,32.5005556,-94.7402778
7/18/2010 00:05,orange,ca,us,other,300,33.7877778,-117.8522222
7/18/2010 01:00,coon rapids,mn,us,formation,10800,45.1200000,-93.2875
7/18/2010 01:00,tempe,az,us,unknown,2700,33.4147222,-111.9086111
7/18/2010 01:16,inver grove heights,mn,us,light,2700,44.8480556,-93.0425
7/18/2010 02:30,oklahoma city,ok,us,unknown,9,35.4675000,-97.5161111
7/18/2010 09:30,hendersonville,tn,us,cone,300,36.3047222,-86.62
7/18/2010 20:55,baton rouge,la,us,disk,60,30.4505556,-91.1544444
7/18/2010 21:00,merritt island,fl,us,fireball,360,28.5388889,-80.6722222
7/18/2010 21:09,crisfield,md,us,light,180,37.9833333,-75.8541667
7/18/2010 22:00,desert center,ca,us,oval,600,33.7125000,-115.4013889
7/18/2010 22:00,sicklerville,nj,us,light,3600,39.7172222,-74.9697222
7/18/2010 22:00,sicklerville,nj,us,light,3600,39.7172222,-74.9697222
7/18/2010 22:15,coalinga,ca,us,triangle,300,36.1397222,-120.3591667
7/18/2010 23:00,grapeville,pa,us,flash,30,40.3252778,-79.6058333
7/18/2010 23:00,lander,wy,us,unknown,120,42.8330556,-108.73
7/18/2011 00:04,lusby,md,us,sphere,2,38.4105556,-76.4555556
7/18/2011 01:30,clayton,nc,us,circle,2,35.6505556,-78.4566667
7/18/2011 03:15,lynnwood,wa,us,other,600,47.8211111,-122.3138889
7/18/2011 21:05,bennington,ks,us,cigar,600,39.0305556,-97.5938889
7/18/2011 21:30,turlock,ca,us,light,180,37.4947222,-120.8455556
